"Enhancer","Pvalue","Coeff","Exp_Pvalue","Trials","bh"
"mm10_chr5.51980861.51981361",0.661887874102702,-0.144829783803009,0.188,1000,0.66156655002879
"mm10_chr5.51982787.51983287",0.883639802257391,0.0457080898481885,0.382,1000,0.66156655002879
"mm10_chr5.51984917.51985417",0.999997965977999,-1.0719576274431e-06,0.996,1000,0.999319604808951
"mm10_chr5.51985476.51985976",0.999186263005118,0.000413706350028032,0.456,1000,0.662853642866321
"mm10_chr5.51988874.51989374",0.767004928381135,0.0597777661691413,0.209,1000,0.66156655002879
"mm10_chr5.51990068.51990568",0.838868671394465,-0.0715139822794945,0.374,1000,0.66156655002879
"mm10_chr5.51990800.51991300",0.999788545941991,6.00358377007079e-05,0.52,1000,0.685445304558605
"mm10_chr5.52004149.52004649",0.999868599342793,7.65935279318856e-05,0.854,1000,0.919390254805543
"mm10_chr5.52009760.52010260",0.72363432985199,0.149692997255073,0.244,1000,0.66156655002879
"mm10_chr5.52015484.52015984",0.999875660250401,4.89656989919666e-05,0.869,1000,0.928836038549328
"mm10_chr5.52021504.52022004",0.682133278687897,-0.165042706502502,0.382,1000,0.66156655002879
"mm10_chr5.52023190.52023690",0.871235120677178,0.0546067319886661,0.336,1000,0.66156655002879
"mm10_chr5.52035275.52035775",0.996935463454482,0.00174334713242231,0.329,1000,0.66156655002879
"mm10_chr5.52036526.52037026",0.800472336575214,-0.0841897424069039,0.247,1000,0.66156655002879
"mm10_chr5.52040435.52040935",0.868646890560374,-0.0571449333885597,0.273,1000,0.66156655002879
"mm10_chr5.52047622.52048122",0.776382514685136,0.104047421694904,0.291,1000,0.66156655002879
"mm10_chr5.52049869.52050369",0.999428289397781,-0.000297340525752183,0.612,1000,0.745401054837078
"mm10_chr5.52051752.52052252",0.879597758346353,-0.0692562642896301,0.398,1000,0.66156655002879
"mm10_chr5.52053079.52053579",0.999671178807289,0.000191424678554284,0.751,1000,0.849004694206009
"mm10_chr5.52053621.52054121",0.782033766244214,-0.139412972687499,0.371,1000,0.66156655002879
"mm10_chr5.52065059.52065559",0.999506096870994,-0.000736281020168641,0.467,1000,0.664670184473806
"mm10_chr5.52065667.52066167",0.821151089083053,0.0698383645453073,0.265,1000,0.66156655002879
"mm10_chr5.52080146.52080646",0.770767486886512,-0.134718183193013,0.256,1000,0.66156655002879
"mm10_chr5.52080750.52081250",0.741806652546758,0.147978639853979,0.214,1000,0.66156655002879
"mm10_chr5.52083808.52084308",0.701705718303647,-0.157289990115414,0.353,1000,0.66156655002879
"mm10_chr5.52085148.52085648",0.865613086363428,0.0727482592153103,0.367,1000,0.66156655002879
"mm10_chr5.52087029.52087529",0.814664717542864,-0.104337408811953,0.337,1000,0.66156655002879
"mm10_chr5.52091863.52092363",0.771326660043549,-0.126189065619908,0.276,1000,0.66156655002879
"mm10_chr5.52092836.52093336",0.998195923860181,-0.000932816936173888,0.324,1000,0.66156655002879
"mm10_chr5.52106130.52106630",0.999358462009132,-0.000353491394185868,0.396,1000,0.66156655002879
"mm10_chr5.52107009.52107509",0.743778002706251,-0.123693982516823,0.222,1000,0.66156655002879
"mm10_chr5.52110921.52111421",0.998658886483898,0.000545090122644561,0.443,1000,0.66156655002879
"mm10_chr5.52112130.52112630",0.995984711077106,-0.00160982028192005,0.365,1000,0.66156655002879
"mm10_chr5.52112984.52113484",0.998447738666559,0.000774652835491555,0.387,1000,0.66156655002879
"mm10_chr5.52113866.52114366",0.799547531499181,0.303096567202196,0.471,1000,0.666340886203424
"mm10_chr5.52114513.52115013",0.766030793938863,0.186964348207182,0.282,1000,0.66156655002879
"mm10_chr5.52115112.52115612",0.786166125416494,-0.186725985324637,0.389,1000,0.66156655002879
"mm10_chr5.52115691.52116191",0.744095633745232,0.365600313260865,0.328,1000,0.66156655002879
"mm10_chr5.52116412.52116912",0.773402360968133,0.12674243772523,0.27,1000,0.66156655002879
"mm10_chr5.52216309.52216809",0.804980926258115,0.130238163877585,0.218,1000,0.66156655002879
"mm10_chr5.52217669.52218169",0.999682899734214,0.000138199509858729,0.703,1000,0.811613066703191
"mm10_chr5.52218289.52218789",0.871575734695717,0.0543811064233804,0.384,1000,0.66156655002879
"mm10_chr5.52219929.52220429",0.83523930261218,0.0778140865258738,0.385,1000,0.66156655002879
"mm10_chr5.52224131.52224631",0.999975943763393,1.21557846051237e-05,0.988,1000,0.995946063922026
"mm10_chr5.52234574.52235074",0.687620960819201,-0.217300262434775,0.256,1000,0.66156655002879
"mm10_chr5.52247014.52247514",0.999427594784631,0.000184409221481856,0.511,1000,0.681629846494698
"mm10_chr5.52263245.52263745",0.78038751815027,-0.122083918174342,0.247,1000,0.66156655002879
"mm10_chr5.52309504.52310004",0.743559661438374,0.426470871809355,0.342,1000,0.66156655002879
"mm10_chr5.52425765.52426265",0.877741927278099,-0.0510310395953174,0.422,1000,0.66156655002879
"mm10_chr5.52447211.52447711",0.588840246025277,-0.241945458304819,0.0506,10000,0.66156655002879
"mm10_chr5.52449234.52449734",0.999933709830102,3.98850331168484e-05,0.93,1000,0.964974456822798
"mm10_chr5.52450832.52451332",0.999814000036383,0.000101529859302723,0.795,1000,0.879721027930027
"mm10_chr5.52504985.52505485",0.887612425546425,-0.0577895467421714,0.263,1000,0.66156655002879
"mm10_chr5.52515183.52515683",0.999319965730081,0.000239344697761291,0.338,1000,0.66156655002879
"mm10_chr5.52515944.52516444",0.999166188221109,-0.000579910732488487,0.486,1000,0.670155658255286
"mm10_chr5.52524137.52524637",0.778155630735046,0.149074202511161,0.37,1000,0.66156655002879
"mm10_chr5.52528611.52529111",0.827655910138808,-0.0901105679960459,0.322,1000,0.66156655002879
"mm10_chr5.52533657.52534157",0.858208179819572,-0.0845107093256199,0.295,1000,0.66156655002879
"mm10_chr5.52534214.52534714",0.786825920272354,-0.101589796877918,0.261,1000,0.66156655002879
"mm10_chr5.52535010.52535510",0.765649876903704,-0.114677168092785,0.401,1000,0.66156655002879
"mm10_chr5.52590648.52591148",0.721741669905369,0.173749349846404,0.2,1000,0.66156655002879
"mm10_chr5.52615063.52615563",0.999942842614704,-2.50926915847651e-05,0.954,1000,0.978702692834322
"mm10_chr5.52616491.52616991",0.998397744485404,-0.000814044912560203,0.471,1000,0.666340886203424
"mm10_chr5.52617016.52617516",0.986733015169416,-0.00915561590479171,0.425,1000,0.66156655002879
"mm10_chr5.52618448.52618948",0.0294755499246296,-82.8293475808112,0.00342,100000,0.66156655002879
"mm10_chr5.53002694.53003194",0.756586652430169,-0.0907617009142376,0.447,1000,0.66191101936844
"mm10_chr5.53124994.53125494",0.745645079380928,0.130398446522335,0.346,1000,0.66156655002879
"mm10_chr5.53127198.53127698",0.710452687311667,-0.140428982309484,0.418,1000,0.66156655002879
"mm10_chr5.53236095.53236595",0.706054664301723,0.146502217113215,0.159,1000,0.66156655002879
"mm10_chr5.53326001.53326501",0.0992272100712671,24.573285230666,0.117,1000,0.66156655002879
"mm10_chr5.53366879.53367379",0.90392625719618,-0.0487116669161502,0.43,1000,0.66156655002879
"mm10_chr5.53371703.53372203",0.998948271769745,-0.000871932929214372,0.359,1000,0.66156655002879
"mm10_chr5.53379436.53379936",0.703333787988789,0.32968709214828,0.251,1000,0.66156655002879
"mm10_chr5.53494438.53494938",0.999974317685705,-6.69030436522441e-06,0.949,1000,0.975948879060546
"mm10_chr5.53508275.53508775",0.752943968816058,-0.139033679444702,0.303,1000,0.66156655002879
"mm10_chr5.53509097.53509597",0.999817033848849,7.98962507023605e-05,0.853,1000,0.918695032742374
"mm10_chr5.53520873.53521373",0.999740507771061,0.000151390525113332,0.609,1000,0.743089316734221
"mm10_chr5.53765390.53765890",0.997961311628351,-0.000927365716746764,0.407,1000,0.66156655002879
"mm10_chr5.53784689.53785189",0.818375562995651,-0.0945624333485116,0.476,1000,0.667171731448763
"mm10_chr5.53943447.53943947",0.999841595730321,0.000172131472485865,0.784,1000,0.872214874942256
"mm10_chr5.53947791.53948291",0.793773389638113,0.108383241559099,0.322,1000,0.66156655002879
"mm10_chr5.54154768.54155268",0.998458714276175,0.00166842533754818,0.401,1000,0.66156655002879
"mm10_chr5.54159256.54159756",0.779237871406164,-0.100298224209856,0.364,1000,0.66156655002879
"mm10_chr5.54159766.54160266",0.999912061007217,-3.72950892426838e-05,0.914,1000,0.955044596646729
"mm10_chr5.54163843.54164343",0.999486415546819,-0.000226742869514758,0.684,1000,0.797129169403063
"mm10_chr5.54181157.54181657",0.735047413363578,0.176463321765209,0.215,1000,0.66156655002879
"mm10_chr5.54235245.54235745",0.641073840552247,-0.20900918289356,0.123,1000,0.66156655002879
"mm10_chr5.54241201.54241701",0.999656181714574,0.000106277928399719,0.804,1000,0.88587137254902
"mm10_chr5.54258022.54258522",0.782768742801663,-0.086043306537024,0.3,1000,0.66156655002879
"mm10_chr5.54348832.54349332",0.717903463557027,-0.166699664465066,0.263,1000,0.66156655002879
"mm10_chr5.54357475.54357975",0.999927106247252,-3.03363250929279e-05,0.865,1000,0.926204903455285
"mm10_chr5.54435136.54435636",0.853040898693424,0.067771664661068,0.257,1000,0.66156655002879
"mm10_chr5.54440723.54441223",0.999605333804604,-0.000329618197735167,0.462,1000,0.663491587511181
"mm10_chr5.54543522.54544022",0.999729528597437,-0.000127241442741936,0.777,1000,0.867346444179579
"mm10_chr5.54759705.54760205",0.818705937655947,-0.099256245551043,0.408,1000,0.66156655002879
"mm10_chr5.54796784.54797284",0.999692089595689,-0.000300708304327094,0.679,1000,0.793688947441409
"mm10_chr5.54894679.54895179",0.895429308422263,0.0436962814824836,0.347,1000,0.66156655002879
"mm10_chr5.55114681.55115181",0.626317792950361,0.188329948918016,0.09,1000,0.66156655002879
"mm10_chr5.55293264.55293764",0.764198158273918,-0.228146949658571,0.268,1000,0.66156655002879
"mm10_chr5.55355410.55355910",0.999170174346772,0.00027172249052593,0.474,1000,0.666780040053405
"mm10_chr5.55357311.55357811",0.99993543086222,-4.58436785132565e-05,0.813,1000,0.891795165435794
"mm10_chr5.55416024.55416524",0.99952944439442,-0.000392078477759055,0.485,1000,0.669845158118958
"mm10_chr5.55885170.55885670",0.999968624566522,-2.24058047471925e-05,0.969,1000,0.986467103475346
"mm10_chr5.55885922.55886422",0.76479397006934,0.107926562401571,0.152,1000,0.66156655002879
"mm10_chr5.56232747.56233247",0.999431732372204,0.000120938860582424,0.571,1000,0.716774116683421
"mm10_chr5.56266104.56266604",0.999084529361837,0.000536461006801003,0.489,1000,0.67154592480958
"mm10_chr5.57054941.57055441",0.822261864256482,-0.066447885850799,0.382,1000,0.66156655002879
"mm10_chr5.57742835.57743335",0.74406721956366,-0.116938971502576,0.399,1000,0.66156655002879
"mm10_chr5.57755778.57756278",0.770762181694575,-0.0922442999295278,0.503,1000,0.677282268370607
"mm10_chr5.57770309.57770809",0.84191989634,0.0913895727485194,0.428,1000,0.66156655002879
"mm10_chr5.57771388.57771888",0.711051605684662,-0.188000263061691,0.222,1000,0.66156655002879
"mm10_chr5.57775358.57775858",0.999680598570969,-9.81653209155274e-05,0.783,1000,0.871533722887987
"mm10_chr5.57785308.57785808",0.684318130579067,0.185845427748434,0.208,1000,0.66156655002879
"mm10_chr5.57821463.57821963",0.997937395056311,-0.000711126334855044,0.382,1000,0.66156655002879
"mm10_chr5.57841651.57842151",0.814785302533024,-0.0798889456316936,0.269,1000,0.66156655002879
"mm10_chr5.57850576.57851076",0.74132323184676,0.0903590357550056,0.308,1000,0.66156655002879
"mm10_chr5.57867674.57868174",0.892971128417533,-0.0683589300331574,0.486,1000,0.670155658255286
"mm10_chr5.57868226.57868726",0.826510492510442,0.145622194738152,0.373,1000,0.66156655002879
"mm10_chr5.57868729.57869229",0.998691763393865,-0.000438876349401709,0.443,1000,0.66156655002879
"mm10_chr5.57898992.57899492",0.822526132200217,-0.0898337017728527,0.25,1000,0.66156655002879
"mm10_chr5.58003431.58003931",0.819236937614362,-0.0915865065046051,0.301,1000,0.66156655002879
"mm10_chr5.58025782.58026282",0.838669579118564,-0.074574354348844,0.4,1000,0.66156655002879
"mm10_chr5.58027427.58027927",0.803999740811493,0.101327034257578,0.236,1000,0.66156655002879
"mm10_chr5.58083914.58084414",0.794132009038948,-0.107143590297256,0.253,1000,0.66156655002879
"mm10_chr5.58117971.58118471",0.998320831695161,0.000653869558405244,0.394,1000,0.66156655002879
"mm10_chr5.58118498.58118998",0.759008411142092,0.103664057137354,0.213,1000,0.66156655002879
"mm10_chr5.58121464.58121964",0.69471025619502,0.165966243830563,0.328,1000,0.66156655002879
"mm10_chr5.58331282.58331782",0.682186822793968,0.187329090444392,0.177,1000,0.66156655002879
"mm10_chr5.59996797.59997297",0.717041963643247,0.104219659546423,0.134,1000,0.66156655002879
"mm10_chr5.60531611.60532111",0.983063337319935,0.00543834457365518,0.233,1000,0.66156655002879
"mm10_chr5.60609138.60609638",0.999237124593997,-0.000316648994215841,0.549,1000,0.702096950386891
"mm10_chr5.60671783.60672283",0.780885229891849,0.0997563376766395,0.274,1000,0.66156655002879
"mm10_chr5.60969563.60970063",0.749814198671658,-0.134504450794177,0.14,1000,0.66156655002879
"mm10_chr5.61086723.61087223",0.998208078644744,-0.000883056974636105,0.535,1000,0.693798223008577
"mm10_chr5.61156065.61156565",0.741486080802286,-0.111996755548888,0.326,1000,0.66156655002879
"mm10_chr5.61546782.61547282",0.999867963264996,4.80821723787643e-05,0.771,1000,0.863020351249958
"mm10_chr5.62339879.62340379",0.999622392480887,-0.00015245661231142,0.595,1000,0.73314402660527
"mm10_chr5.62706835.62707335",0.828149999964168,0.0765601575701018,0.386,1000,0.66156655002879
"mm10_chr5.62895266.62895766",0.999789688436206,-9.20612436509607e-05,0.841,1000,0.910599441215196
"mm10_chr5.62938941.62939441",0.756550593676743,-0.103045250422934,0.369,1000,0.66156655002879
"mm10_chr5.63499050.63499550",0.946472326482652,0.0227080929396387,0.516,1000,0.683969806573361
"mm10_chr5.63548399.63548899",0.942066197976087,-0.0233164837568496,0.306,1000,0.66156655002879
"mm10_chr5.63688986.63689486",0.85240698903987,-0.118832208173637,0.317,1000,0.66156655002879
"mm10_chr5.63703879.63704379",0.999980490810284,1.3143371336173e-05,0.963,1000,0.983447160381645
"mm10_chr5.63723718.63724218",0.800142474493431,0.0588142483823626,0.218,1000,0.66156655002879
"mm10_chr5.63906434.63906934",0.99991217962131,5.4960372504573e-05,0.914,1000,0.955044596646729
"mm10_chr5.64030426.64030926",0.998283463699699,0.000901121708514932,0.433,1000,0.66156655002879
"mm10_chr5.64063150.64063650",0.999939306923066,2.94755572425694e-05,0.881,1000,0.936348895123412
"mm10_chr5.64063881.64064381",0.762509851284173,-0.114310090622166,0.223,1000,0.66156655002879
"mm10_chr5.64070019.64070519",0.695626781861818,0.126882179155714,0.319,1000,0.66156655002879
"mm10_chr5.64324729.64325229",0.999943451606804,-1.87578680414556e-05,0.955,1000,0.97910296174664
"mm10_chr5.64336887.64337387",0.761575091997647,0.110500816042751,0.417,1000,0.66156655002879
"mm10_chr5.64337787.64338287",0.626909573259981,-0.186565924007631,0.099,1000,0.66156655002879
"mm10_chr5.64339934.64340434",0.789215987708877,-0.118161374219423,0.287,1000,0.66156655002879
"mm10_chr5.64344316.64344816",0.80199425963711,0.0951531056531618,0.292,1000,0.66156655002879
"mm10_chr5.64346125.64346625",0.669243209658352,-0.155338386204342,0.213,1000,0.66156655002879
"mm10_chr5.64358868.64359368",0.782062144145017,-0.106927130551724,0.251,1000,0.66156655002879
"mm10_chr5.64363902.64364402",0.828247262534467,-0.0606881313345994,0.358,1000,0.66156655002879
"mm10_chr5.64364445.64364945",0.69583076332481,-0.177810233566287,0.28,1000,0.66156655002879
"mm10_chr5.64365627.64366127",0.74851226192207,0.171384468679019,0.244,1000,0.66156655002879
"mm10_chr5.64367340.64367840",0.999516708253302,-0.000251364765058779,0.646,1000,0.76946710944676
"mm10_chr5.64370544.64371044",0.999996952015561,-1.91789120472364e-06,0.997,1000,0.999846876859013
"mm10_chr5.64371503.64372003",0.99977327744844,-0.000119906727842772,0.814,1000,0.89248557770479
"mm10_chr5.64375011.64375511",0.998330307352205,-0.000559704957555369,0.361,1000,0.66156655002879
"mm10_chr5.64375589.64376089",0.999986397515304,-6.00353908762802e-06,0.982,1000,0.992449626809748
"mm10_chr5.64378230.64378730",0.801388416350828,-0.0971440387500181,0.334,1000,0.66156655002879
"mm10_chr5.64380835.64381335",0.838325679840579,-0.0759839944770709,0.452,1000,0.662754568626604
"mm10_chr5.64382453.64382953",0.802864989061791,0.317181766913965,0.284,1000,0.66156655002879
"mm10_chr5.64389237.64389737",0.774831561872437,-0.147932011226643,0.338,1000,0.66156655002879
"mm10_chr5.64392860.64393360",0.855920711121177,-0.0840021476633509,0.407,1000,0.66156655002879
"mm10_chr5.64473481.64473981",0.999442660831094,-0.000263529587892701,0.478,1000,0.667588252350773
"mm10_chr5.64479276.64479776",0.813882472336789,-0.0996594783828745,0.182,1000,0.66156655002879
"mm10_chr5.64503367.64503867",0.999665195864999,-0.000200844628989575,0.766,1000,0.859249293009948
"mm10_chr5.64506121.64506621",0.771128760587398,0.135567027650255,0.373,1000,0.66156655002879
"mm10_chr5.64508530.64509030",0.998447245281576,-0.000927317290818492,0.453,1000,0.662754568626604
"mm10_chr5.64510188.64510688",0.999901207795802,-3.37516709308626e-05,0.886,1000,0.939205684462051
"mm10_chr5.64626307.64626807",0.711811081982975,-0.158810528453381,0.246,1000,0.66156655002879
"mm10_chr5.64647467.64647967",0.999900382761768,-0.000315526860240238,0.84,1000,0.90992578313253
"mm10_chr5.64679819.64680319",0.727077765331791,-0.251733580352194,0.322,1000,0.66156655002879
"mm10_chr5.64685665.64686165",0.999871861093675,-3.95556895324881e-05,0.672,1000,0.788376491875152
"mm10_chr5.64701659.64702159",0.999846450338593,-0.000104764634416379,0.817,1000,0.894640207859695
"mm10_chr5.64703001.64703501",0.770113811683412,-0.117499520990924,0.342,1000,0.66156655002879
"mm10_chr5.64704027.64704527",0.76843356282529,0.159219506149773,0.326,1000,0.66156655002879
"mm10_chr5.64731484.64731984",0.793071062201731,-0.118414155832819,0.44,1000,0.66156655002879
"mm10_chr5.64738349.64738849",0.999889255905043,6.3943995549195e-05,0.867,1000,0.92772769684852
"mm10_chr5.64738922.64739422",0.604562997898913,0.290657659268197,0.0338,10000,0.66156655002879
"mm10_chr5.64742118.64742618",0.814853695077073,-0.0790177461419262,0.415,1000,0.66156655002879
"mm10_chr5.64747874.64748374",0.768881109239644,0.0994468538502187,0.404,1000,0.66156655002879
"mm10_chr5.64866563.64867063",0.99540577021455,0.00372310659064978,0.403,1000,0.66156655002879
"mm10_chr5.64887329.64887829",0.580497103507917,-0.201830912073853,0.199,1000,0.66156655002879
"mm10_chr5.65002879.65003379",0.998696013839444,0.000281199954668598,0.396,1000,0.66156655002879
"mm10_chr5.65039087.65039587",0.732041120698305,-0.13476185906673,0.257,1000,0.66156655002879
"mm10_chr5.65176161.65176661",0.982135625426193,-0.0618014142917913,0.238,1000,0.66156655002879
"mm10_chr5.65305504.65306004",0.999460944886908,-0.000307825095296018,0.665,1000,0.783462855545461
"mm10_chr5.66376820.66377320",0.807137954860922,0.0927177274426661,0.416,1000,0.66156655002879
"mm10_chr5.66400562.66401062",0.997422875240858,0.00203260827194202,0.0117,10000,0.66156655002879
"mm10_chr5.66412734.66413234",0.779402404431462,0.101044030196196,0.484,1000,0.669616085350841
"mm10_chr5.66417126.66417626",0.999892861691257,4.82789902582117e-05,0.883,1000,0.937558354852932
"mm10_chr5.66436630.66437130",0.892832886836932,0.0639285379318471,0.254,1000,0.66156655002879
"mm10_chr5.66572011.66572511",0.998463463682632,0.000559019606940838,0.501,1000,0.676453325857995
"mm10_chr5.66576295.66576795",0.833598620309029,-0.0606613427485337,0.187,1000,0.66156655002879
"mm10_chr5.66594331.66594831",0.733635084846879,-0.145652781991217,0.308,1000,0.66156655002879
"mm10_chr5.66639249.66639749",0.69903324411363,-0.146334389296687,0.304,1000,0.66156655002879
"mm10_chr5.66710393.66710893",0.997743439489041,-0.00303398874488275,0.391,1000,0.66156655002879
"mm10_chr5.66769325.66769825",0.73139668282335,-0.241132444931629,0.123,1000,0.66156655002879
"mm10_chr5.66798477.66798977",0.999027661696994,-0.000339344424124787,0.618,1000,0.749379176407121
"mm10_chr5.66800687.66801187",0.102687531200624,-13.1815402296869,0.0119,10000,0.66156655002879
"mm10_chr5.66805647.66806147",0.998867134362286,-0.00047127327480463,0.516,1000,0.683969806573361
"mm10_chr5.66810576.66811076",0.739824054421007,-0.144859144563887,0.184,1000,0.66156655002879
"mm10_chr5.66811415.66811915",0.999961437366032,-1.62433045372203e-05,0.948,1000,0.975485808459989
"mm10_chr5.66826734.66827234",0.706546703733357,-0.129631159313634,0.127,1000,0.66156655002879
"mm10_chr5.66844442.66844942",0.999192773415784,-0.000582775748356359,0.478,1000,0.667588252350773
"mm10_chr5.66845315.66845815",0.804086167196936,-0.112958636760916,0.419,1000,0.66156655002879
"mm10_chr5.66850640.66851140",0.754569190482026,0.137645630763631,0.263,1000,0.66156655002879
"mm10_chr5.66851247.66851747",0.829514853481953,-0.0867707395480445,0.379,1000,0.66156655002879
"mm10_chr5.66858212.66858712",0.998982065927738,-0.000411671065565263,0.529,1000,0.690238544891641
"mm10_chr5.66865929.66866429",0.714536085788567,0.172126053791433,0.187,1000,0.66156655002879
"mm10_chr5.66874051.66874551",0.999948869336309,-3.50835245248732e-05,0.921,1000,0.959444955970956
"mm10_chr5.66876825.66877325",0.780996631287134,0.114907311371926,0.315,1000,0.66156655002879
"mm10_chr5.66925426.66925926",0.999294893309631,0.000229258713249211,0.593,1000,0.731669033155237
"mm10_chr5.66929325.66929825",0.780050193816502,0.140386519599238,0.325,1000,0.66156655002879
"mm10_chr5.66929929.66930429",0.822916778934033,-0.110192958984511,0.251,1000,0.66156655002879
"mm10_chr5.66930457.66930957",0.712766915304505,-0.132942802971166,0.27,1000,0.66156655002879
"mm10_chr5.66932852.66933352",0.999662507475262,0.000120544300928266,0.732,1000,0.834153918950891
"mm10_chr5.66933386.66933886",0.84197887918556,-0.0803903333938879,0.437,1000,0.66156655002879
"mm10_chr5.67395068.67395568",0.999019308125493,0.000366229447954334,0.531,1000,0.691483372600518
"mm10_chr5.67406300.67406800",0.999893117787979,-4.43773792552775e-05,0.956,1000,0.979562254976447
"mm10_chr5.67486338.67486838",0.756072690869352,-0.103410716698302,0.218,1000,0.66156655002879
"mm10_chr5.67487835.67488335",0.999862165191413,-7.45893578997443e-05,0.875,1000,0.932440974746357
"mm10_chr5.67532333.67532833",0.639396171001156,0.702303889048243,0.086,1000,0.66156655002879
"mm10_chr5.67532848.67533348",0.800665667472412,-0.104069622411309,0.345,1000,0.66156655002879
"mm10_chr5.67695200.67695700",0.99993197099774,-3.80992985311829e-05,0.924,1000,0.961471020307388
"mm10_chr5.67697097.67697597",0.747706500136134,0.115741448537839,0.219,1000,0.66156655002879
"mm10_chr5.67723899.67724399",0.998839856220797,0.000400923293686819,0.559,1000,0.708649571364115
"mm10_chr5.67725089.67725589",0.743998027896451,-0.134826714505184,0.253,1000,0.66156655002879
"mm10_chr5.67742028.67742528",0.758714239121639,-0.199888843212604,0.308,1000,0.66156655002879
"mm10_chr5.67746133.67746633",0.717644423007427,-0.178296100208985,0.292,1000,0.66156655002879
"mm10_chr5.68097896.68098396",0.999418873390987,0.000257842679335794,0.202,1000,0.66156655002879
"mm10_chr5.68112644.68113144",0.999966428750852,-1.95849466870746e-05,0.965,1000,0.98441620525854
"mm10_chr5.68128366.68128866",0.999999067791786,4.47639726745401e-07,0.994,1000,0.998709777393688
"mm10_chr5.68252673.68253173",0.993661586865595,-0.00353704134187675,0.38,1000,0.66156655002879
"mm10_chr5.68264116.68264616",0.963195859842031,-0.0149266716171208,0.36,1000,0.66156655002879
"mm10_chr5.68373097.68373597",0.999251820705784,0.000371213744317998,0.576,1000,0.719967969155483
"mm10_chr5.68560725.68561225",0.781995425318383,-0.0839823045907615,0.322,1000,0.66156655002879
"mm10_chr5.69130050.69130550",0.999274998129019,-0.000366797850057238,0.535,1000,0.693798223008577
"mm10_chr5.69164860.69165360",0.905767963391168,-0.0577451386405988,0.397,1000,0.66156655002879
"mm10_chr5.69233546.69234046",0.999534853068113,0.000206912308099473,0.622,1000,0.752632500717772
"mm10_chr5.69284313.69284813",0.811154898029729,-0.0951122384810321,0.336,1000,0.66156655002879
"mm10_chr5.69292151.69292651",0.840357946422472,-0.0750105190880589,0.397,1000,0.66156655002879
"mm10_chr5.69498501.69499001",0.676100337720563,0.249807948521838,0.248,1000,0.66156655002879
"mm10_chr5.70252215.70252715",0.797811971453375,0.108106369959707,0.253,1000,0.66156655002879
"mm10_chr5.71061619.71062119",0.776550708353922,-0.0887311331560899,0.259,1000,0.66156655002879
"mm10_chr5.71127689.71128189",0.999526453804255,-0.000205413610508248,0.722,1000,0.826641945123608
"mm10_chr5.71136692.71137192",0.869468115916117,0.0864947046905701,0.216,1000,0.66156655002879
"mm10_chr5.71262514.71263014",0.777809762257893,0.118831997044219,0.299,1000,0.66156655002879
"mm10_chr5.71495522.71496022",0.776286072202038,0.158570002203089,0.312,1000,0.66156655002879
"mm10_chr5.71502011.71502511",0.827947997411907,0.109834203371445,0.211,1000,0.66156655002879
"mm10_chr5.71602624.71603124",0.8525229023532,0.0870911272961488,0.328,1000,0.66156655002879
"mm10_chr5.71603161.71603661",0.999030200214472,0.000343594542152497,0.598,1000,0.735094356132419
"mm10_chr5.71604570.71605070",0.999295334715119,-0.000443484867188227,0.572,1000,0.717495144908665
"mm10_chr5.71605371.71605871",0.771766185823079,0.103794929664709,0.224,1000,0.66156655002879
"mm10_chr5.71606911.71607411",0.848113832894339,0.0832696302966263,0.439,1000,0.66156655002879
"mm10_chr5.71607453.71607953",0.797518020701003,-0.118662393916314,0.36,1000,0.66156655002879
"mm10_chr5.71608698.71609198",0.794456800472927,0.12520338160362,0.416,1000,0.66156655002879
"mm10_chr5.71609206.71609706",0.821013256466407,-0.0660727017898281,0.314,1000,0.66156655002879
"mm10_chr5.71609956.71610456",0.745531347230526,-0.123103935250424,0.351,1000,0.66156655002879
"mm10_chr5.71616696.71617196",0.99989481816107,-7.29083341784607e-05,0.936,1000,0.968755402750491
"mm10_chr5.71720941.71721441",0.795327932060367,-0.0969620374825016,0.254,1000,0.66156655002879
"mm10_chr5.71733796.71734296",0.999757117126458,0.000123409073040832,0.756,1000,0.852342283899014
"mm10_chr5.71828385.71828885",0.753888088810491,0.126616190737562,0.262,1000,0.66156655002879
"mm10_chr5.71828943.71829443",0.746814320727243,0.205180660613007,0.201,1000,0.66156655002879
"mm10_chr5.71956098.71956598",0.832241228303538,-0.0872367476035247,0.434,1000,0.66156655002879
"mm10_chr5.71965445.71965945",0.999254300181741,-0.00042329782313806,0.616,1000,0.748083996686237
"mm10_chr5.71972707.71973207",0.745310191234005,-0.12195966043876,0.382,1000,0.66156655002879
"mm10_chr5.71976465.71976965",0.740072638088821,-0.145010903408959,0.328,1000,0.66156655002879
"mm10_chr5.72058551.72059051",0.720346764679207,-0.127936143803993,0.411,1000,0.66156655002879
"mm10_chr5.72068740.72069240",0.833104607536716,0.109361241440054,0.41,1000,0.66156655002879
"mm10_chr5.72069329.72069829",0.999641873719212,0.000204875454315156,0.38,1000,0.66156655002879
"mm10_chr5.72094517.72095017",0.641027298269179,-0.423269683055023,0.0372,10000,0.66156655002879
"mm10_chr5.72140572.72141072",0.758853236524903,0.124232800827584,0.22,1000,0.66156655002879
"mm10_chr5.72403294.72403794",0.807678397564935,-0.0899321124383931,0.327,1000,0.66156655002879
"mm10_chr5.72407316.72407816",0.999223048185208,-0.00041375220029929,0.586,1000,0.7268624825252
